Fraction_of_nodes	Efficiency
0.371	0.062046074089505854
0.372	0.060788088924945936
0.373	0.06096531502021507
0.374	0.060668544934393095
0.375	0.05838107286604116
0.376	0.05776121512646373
0.377	0.05609141163873266
0.378	0.056266882474793715
0.379	0.05580623393628883
0.38	0.0549724304045971
0.381	0.05492101557028473
0.382	0.05509904155268436
0.383	0.05473407239738981
0.384	0.05426391438332257
0.385	0.05442742863000981
0.386	0.054605005884920114
0.387	0.05478345361657018
0.388	0.05454152414541985
0.389	0.054048153967138295
0.39	0.05422565200972332
0.391	0.054196534452067534
0.392	0.05437510622950433
0.393	0.05405623842896418
0.394	0.05422948164685659
0.395	0.05002393669356568
0.396	0.050184362257593915
0.397	0.05035108771359921
0.398	0.04910651429849365
0.399	0.04927020267948863
0.4	0.04921392361326055
0.401	0.048957640927330966
0.402	0.049113249904628696
0.403	0.04902759332205512
0.404	0.04809870922013961
0.405	0.04794611577428608
0.406	0.04810782274148434
0.407	0.04782931577898193
0.408	0.047985458339353436
0.409	0.04814812090999531
0.41	0.04570417346272608
0.411	0.04536647544076517
0.412	0.04552104605555483
0.413	0.04567640798748505
0.414	0.045817981308453874
0.415	0.04543274534886303
0.416	0.045405273122209676
0.417	0.04508881975709255
0.418	0.04425891057039487
0.419	0.04441152750339623
0.42	0.044564935197708475
0.421	0.043535235621407986
0.422	0.04368613765129155
0.423	0.042774871443672695
0.424	0.042917614957872836
0.425	0.042490158586932975
0.426	0.04098920355918525
0.427	0.03911199364368413
0.428	0.038677812333692316
0.429	0.03850557901575525
0.43	0.038640923757462656
0.431	0.03877698334815794
0.432	0.0389137628308675
0.433	0.03681832867099865
0.434	0.03660253236693663
0.435	0.03673232858100378
0.436	0.03686281642676223
0.437	0.03654208252981773
0.438	0.03646231016710497
0.439	0.0352109060930051
0.44	0.035127393214833
0.441	0.03322449148824817
0.442	0.030809534436835734
0.443	0.030753156451191473
0.444	0.029999546675442516
0.445	0.028154224519560317
0.446	0.028256048116376088
0.447	0.028196779343747366
0.448	0.027367147286366217
0.449	0.025109202085310693
0.45	0.023290989950680026
0.451	0.023375993563638713
0.452	0.02346146337557158
0.453	0.023540706268650957
0.454	0.023627094181563436
0.455	0.02369821825735688
0.456	0.023009163749464205
0.457	0.022887920929662315
0.458	0.02296571354511325
0.459	0.02118920862667301
0.46	0.0210762107888675
0.461	0.02109593668644184
0.462	0.02089221892912615
0.463	0.020394096363988246
0.464	0.020470335976563902
0.465	0.02054700390156976
0.466	0.02059248246670835
0.467	0.02065285238649905
0.468	0.020730640907728803
0.469	0.02069307953215981
0.47	0.020771314237385364
0.471	0.01969408082807381
0.472	0.0190378423020667
0.473	0.019078724230959868
0.474	0.01914416264447052
0.475	0.018552258134079295
0.476	0.01862320367187692
0.477	0.018694556942650396
0.478	0.01876632107678725
0.479	0.018838499234774892
0.48	0.016350227619552765
0.481	0.016293207072654223
0.482	0.016337566655812406
0.483	0.01597899423172784
0.484	0.01594684622508152
0.485	0.016001340772366594
0.486	0.015731569991600382
0.487	0.015658776605713607
0.488	0.015490705073830555
0.489	0.014727254962010388
0.49	0.011287564141001944
0.491	0.010930097214338746
0.492	0.010965448667109282
0.493	0.011000994367027613
0.494	0.01103673579190701
0.495	0.011060887540884795
0.496	0.011043388015637465
0.497	0.009984001252054519
0.498	0.009795733166247352
0.499	0.009755075779551089
0.5	0.008758226767570498
0.501	0.007752657694235669
0.502	0.007746684695857687
0.503	0.00775899053866054
0.504	0.007619542969664407
0.505	0.007650391321768312
0.506	0.0076814273920391765
0.507	0.007712652706640962
0.508	0.007685425145485978
0.509	0.007658049752325562
0.51	0.007689371019206239
0.511	0.0076272958219294725
0.512	0.007658619418734111
0.513	0.007669010979198565
0.514	0.007607396975755943
0.515	0.007638832500449149
0.516	0.007576782254313758
0.517	0.0075867440751331
0.518	0.007618289788543216
0.519	0.007650032662662147
0.52	0.007652978751255956
0.521	0.007147336002560422
0.522	0.00699641264827568
0.523	0.007025809340075157
0.524	0.007046546051670697
0.525	0.007054070896214722
0.526	0.007044944866457094
0.527	0.006877265242364888
0.528	0.006833447567455129
0.529	0.005110866205865536
0.53	0.00511905118174683
0.531	0.005131815519437854
0.532	0.005153793316094976
0.533	0.005175912600713409
0.534	0.005198174590393897
0.535	0.005220580515352491
0.536	0.005221409218951493
0.537	0.005229987870026029
0.538	0.005238591924790772
0.539	0.0052244291803850585
0.54	0.005247193577685211
0.541	0.0052701070867580725
0.542	0.005250968049932259
0.543	0.005236409196733981
0.544	0.005177490771764936
0.545	0.005190617153148033
0.546	0.005189222050382614
0.547	0.005075058287418391
0.548	0.00508775304975492
0.549	0.004869836385727026
0.55	0.004695802533961434
0.551	0.004097273249208122
0.552	0.004115605567996525
0.553	0.004054063943611618
0.554	0.004072284455717737
0.555	0.004090628079392141
0.556	0.004098927744525955
0.557	0.004117474928890326
0.558	0.00396112100870929
0.559	0.0039688189510391275
0.56	0.003986900130770513
0.561	0.0039704338554465085
0.562	0.003988605177439399
0.563	0.00400690153146435
0.564	0.003948771037508793
0.565	0.003966968139064133
0.566	0.003985291317535561
0.567	0.0038942788766371155
0.568	0.003912349776296684
0.569	0.00393054675200039
0.57	0.003938029107975455
0.571	0.00392053761931549
0.572	0.003938900793176453
0.573	0.003957393285163197
0.574	0.00395944630410249
0.575	0.003967024158478112
0.576	0.003974629518253244
0.577	0.003993466624974823
0.578	0.004012437962860689
0.579	0.00402023387262615
0.58	0.004039423533116012
0.581	0.004058750918441926
0.582	0.003811929639784108
0.583	0.0038302562245907624
0.584	0.0037987075675328715
0.585	0.0038170588118204697
0.586	0.003823846220414283
0.587	0.003830654660775259
0.588	0.0038492953160588366
0.589	0.003840378658787064
0.59	0.003859158016531744
0.591	0.0038381246771509994
0.592	0.0038318933038184394
0.593	0.0038386661651328043
0.594	0.0038576225412569167
0.595	0.003775061368570721
0.596	0.0037937961644445213
0.597	0.003770579444628554
0.598	0.0037893853271454047
0.599	0.0038083322537811317
0.6	0.003778340602588722
0.601	0.0037973272387826352
0.602	0.003803799603642647
0.603	0.0038102890375617637
0.604	0.003786961344498743
0.605	0.003793333505792542
0.606	0.0037803470215218944
0.607	0.0037996345063255775
0.608	0.0038190699769461685
0.609	0.0037949362373914763
0.61	0.003814447477686548
0.611	0.003834109578086994
0.612	0.0037490173278952915
0.613	0.0037238139750490583
0.614	0.0036962796080621182
0.615	0.0036952388565619013
0.616	0.0037145351430191435
0.617	0.0037339829709930657
0.618	0.0037535839314707196
0.619	0.0037733396363731973
0.62	0.0037793647587426146
0.621	0.0037528266105976787
0.622	0.003772735505083608
0.623	0.00377869409876012
0.624	0.003763386141045706
0.625	0.003735977035442266
0.626	0.0036568344130242765
0.627	0.0036764948130942996
0.628	0.0036963141921406303
0.629	0.003701724442964323
0.63	0.003631418875321303
0.631	0.0035966597373012954
0.632	0.003616260062845172
0.633	0.0036211314531321565
0.634	0.0036409732693137025
0.635	0.0036609786169472945
0.636	0.003666012919259661
0.637	0.003514426028238173
0.638	0.0035185922060166313
0.639	0.0035150559146403925
0.64	0.0035346383988445174
0.641	0.00353882344397586
0.642	0.0033437397305290757
0.643	0.0033625247851949694
0.644	0.003344542912908154
0.645	0.0033634386355799514
0.646	0.0033824949451299793
0.647	0.003401713666409127
0.648	0.00342109665026331
0.649	0.0033836657169990444
0.65	0.003362123072724786
0.651	0.003316948259394652
0.652	0.003336066116797503
0.653	0.003355349735969743
0.654	0.003358046410320845
0.655	0.003282075047747438
0.656	0.0033012125115827002
0.657	0.003320517847907745
0.658	0.003150900222207518
0.659	0.003152184627516691
0.66	0.003170781586971067
0.661	0.0031895436081957476
0.662	0.0032084726503808854
0.663	0.003227570701871248
0.664	0.003229071479337999
